"","year","Player","Age","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"11",1982,"Bob Lanier*",0.666666666666667,0.484756097560976,0.362903225806452,0.308880308880309,0.522077922077922,0,0,0,0.407692307692308,0.348484848484849,0.538071065989848,0.48314606741573,0.235294117647059,0.234375,0.638036809815951,0.161764705882353,0.278260869565217,0.23728813559322,0.201388888888889,0.228571428571429,0.142857142857143,0.363636363636364,0.525,0.315942028985507,0.364035087719298,0.566666666666667,0.00340136054421769,0.245748299319728,0.25,0.384393063583815,0.317343173431734,0.265486725663717,0.240740740740741,0.150943396226415,0.455516014234875,0.393063583815029,0.285714285714286,0.393617021276596,0.280788177339901,0.463576158940397,0.382978723404255,0.505882352941176,0.319383259911894,0.127906976744186
"12",1982,"Bobby Jones*",0.523809523809524,0.542682926829268,0.362903225806452,0.301158301158301,0.537662337662338,0,0,0,0.407692307692308,0.34469696969697,0.555837563451777,0.5,0.333333333333333,0.3203125,0.696319018404908,0.191176470588235,0.252173913043478,0.23728813559322,0.166666666666667,0.314285714285714,0.267857142857143,0.309090909090909,0.5,0.342028985507246,0.447368421052632,0.646666666666667,0.00453514739229025,0.347789115646258,0.269607843137255,0.315028901734104,0.276752767527675,0.194690265486726,0.333333333333333,0.283018867924528,0.366548042704626,0.361271676300578,0.380952380952381,0.393617021276596,0.359605911330049,0.533112582781457,0.439716312056738,0.552941176470588,0.398678414096916,0.197674418604651
"13",1982,"Brad Davis",0.333333333333333,0.640243902439024,0.306451612903226,0.28957528957529,0.41038961038961,0.0377358490566038,0.0454545454545455,0.286,0.346153846153846,0.310606060606061,0.461928934010152,0.387640449438202,0.215686274509804,0.1953125,0.717791411042945,0.0441176470588235,0.130434782608696,0.101694915254237,0.423611111111111,0.2,0.0178571428571429,0.309090909090909,0.475,0.27536231884058,0.236842105263158,0.476666666666667,0.072562358276644,0.216836734693878,0.053921568627451,0.15606936416185,0.0848708487084871,0.469026548672566,0.185185185185185,0.00943396226415094,0.412811387900356,0.263005780346821,0.357142857142857,0.138297872340426,0.221674876847291,0.264900662251656,0.312056737588652,0.258823529411765,0.114537444933921,0.0145348837209302
"14",1982,"Brian Winters",0.476190476190476,0.582317073170732,0.451612903225806,0.436293436293436,0.374025974025974,0.113207547169811,0.113636363636364,0.387,0.446153846153846,0.420454545454545,0.426395939086294,0.387640449438202,0.186274509803922,0.1796875,0.693251533742331,0.102941176470588,0.104347826086957,0.101694915254237,0.277777777777778,0.2,0.0178571428571429,0.309090909090909,0.575,0.385507246376812,0.293859649122807,0.423333333333334,0.130385487528345,0.128401360544218,0.142156862745098,0.115606936416185,0.0996309963099631,0.345132743362832,0.203703703703704,0.0283018867924528,0.288256227758007,0.439306358381503,0.291666666666667,0.265957446808511,0.226600985221675,0.410596026490066,0.361702127659574,0.317647058823529,0.193832599118943,0.0319767441860465
"15",1982,"Buck Williams",0.0952380952380952,0.719512195121951,0.42741935483871,0.33976833976834,0.584415584415584,0,0,0,0.469230769230769,0.382575757575758,0.596446700507614,0.550561797752809,0.284313725490196,0.34375,0.441717791411043,0.602941176470588,0.626086956521739,0.638418079096045,0.0833333333333333,0.228571428571429,0.178571428571429,0.490909090909091,0.675,0.373913043478261,0.355263157894737,0.59,0.00113378684807256,0.337585034013605,0.651960784313725,0.676300578034682,0.645756457564576,0.0778761061946903,0.185185185185185,0.160377358490566,0.516014234875445,0.320809248554913,0.30952380952381,0.595744680851064,0.394088669950739,0.437086092715232,0.319148936170213,0.352941176470588,0.174008810572687,0.0755813953488372
"16",1982,"Calvin Natt",0.285714285714286,0.725609756097561,0.475806451612903,0.386100386100386,0.568831168831169,0,0.00757575757575758,0.25,0.507692307692308,0.424242424242424,0.586294416243655,0.536516853932584,0.372549019607843,0.3828125,0.634969325153374,0.367647058823529,0.417391304347826,0.406779661016949,0.131944444444444,0.171428571428571,0.0892857142857143,0.309090909090909,0.375,0.43768115942029,0.43421052631579,0.653333333333333,0.0102040816326531,0.335884353741497,0.392156862745098,0.42485549132948,0.391143911439114,0.123893805309735,0.12962962962963,0.0754716981132076,0.277580071174377,0.346820809248555,0.511904761904762,0.276595744680851,0.413793103448276,0.5,0.482269503546099,0.270588235294118,0.279735682819383,0.15406976744186
"17",1982,"Cedric Maxwell",0.333333333333333,0.679878048780488,0.330645161290323,0.285714285714286,0.496103896103896,0,0,0,0.376923076923077,0.325757575757576,0.515228426395939,0.455056179775281,0.441176470588235,0.453125,0.630368098159509,0.397058823529412,0.243478260869565,0.305084745762712,0.152777777777778,0.228571428571429,0.107142857142857,0.363636363636364,0.65,0.353623188405797,0.302631578947368,0.633333333333333,0.00453514739229025,0.524659863945578,0.446078431372549,0.245664739884393,0.29520295202952,0.145132743362832,0.185185185185185,0.0943396226415094,0.423487544483986,0.291907514450867,0.44047619047619,0.382978723404255,0.403940886699507,0.493377483443709,0.382978723404255,0.423529411764706,0.273127753303965,0.145348837209302
"18",1982,"Dan Issel*",0.666666666666667,0.597560975609756,0.564516129032258,0.517374517374517,0.441558441558442,0,0.00757575757575758,0.667,0.6,0.553030303030303,0.451776649746193,0.398876404494382,0.647058823529412,0.609375,0.763803680981595,0.294117647058823,0.4,0.367231638418079,0.145833333333333,0.171428571428571,0.125,0.345454545454545,0.55,0.588405797101449,0.614035087719298,0.606666666666667,0.00566893424036281,0.414115646258503,0.357843137254902,0.436416184971098,0.391143911439114,0.155752212389381,0.148148148148148,0.10377358490566,0.220640569395018,0.546242774566474,0.630952380952381,0.117021276595745,0.438423645320197,0.562913907284768,0.553191489361702,0.141176470588235,0.273127753303965,0.136627906976744
"19",1982,"Dan Roundfield",0.428571428571429,0.774390243902439,0.483870967741935,0.501930501930502,0.283116883116883,0,0.00757575757575758,0.2,0.515384615384615,0.537878787878788,0.302030456852792,0.224719101123596,0.450980392156863,0.453125,0.650306748466258,0.529411764705882,0.634782608695652,0.610169491525424,0.180555555555556,0.228571428571429,0.267857142857143,0.509090909090909,0.65,0.463768115942029,0.456140350877193,0.336666666666667,0.00566893424036281,0.313775510204082,0.549019607843137,0.638728323699422,0.583025830258303,0.192920353982301,0.203703703703704,0.245283018867925,0.380782918149466,0.505780346820809,0.238095238095238,0.468085106382979,0.275862068965517,0.400662251655629,0.382978723404255,0.435294117647059,0.279735682819383,0.119186046511628
"20",1982,"Darwin Cook",0.19047619047619,0.445121951219512,0.298387096774194,0.305019305019305,0.324675324675325,0.0188679245283019,0.0303030303030303,0.226,0.338461538461538,0.333333333333333,0.365482233502538,0.280898876404494,0.127450980392157,0.1328125,0.601226993865031,0.0735294117647059,0.0434782608695652,0.0508474576271186,0.263888888888889,0.457142857142857,0.0535714285714286,0.345454545454545,0.4,0.243478260869565,0.201754385964912,0.293333333333333,0.0442176870748299,0.135204081632653,0.117647058823529,0.069364161849711,0.0590405904059041,0.368141592920354,0.537037037037037,0.0660377358490566,0.459074733096085,0.372832369942197,0.136904761904762,0.372340425531915,0.147783251231527,0.228476821192053,0.205673758865248,0.541176470588235,0.174008810572687,0.0319767441860465
"21",1982,"Dave Corzine",0.285714285714286,0.481707317073171,0.25,0.231660231660232,0.420779220779221,0,0,0.25,0.3,0.276515151515152,0.436548223350254,0.373595505617978,0.176470588235294,0.1796875,0.628834355828221,0.367647058823529,0.373913043478261,0.378531073446328,0.104166666666667,0.0571428571428571,0.267857142857143,0.272727272727273,0.525,0.217391304347826,0.254385964912281,0.45,0.00680272108843537,0.243197278911565,0.485294117647059,0.5,0.472324723247233,0.116814159292035,0.0555555555555555,0.30188679245283,0.427046263345196,0.257225433526012,0.25,0.297872340425532,0.211822660098522,0.30794701986755,0.26241134751773,0.376470588235294,0.134361233480176,0.00581395348837211
"22",1982,"Dave Greenwood",0.238095238095238,0.75,0.395161290322581,0.405405405405405,0.301298701298701,0,0,0,0.438461538461538,0.443181818181818,0.322335025380711,0.24438202247191,0.274509803921569,0.25,0.75,0.323529411764706,0.556521739130435,0.485875706214689,0.215277777777778,0.2,0.196428571428571,0.363636363636364,0.7,0.347826086956522,0.280701754385965,0.33,0.00340136054421769,0.207482993197279,0.362745098039216,0.549132947976879,0.468634686346864,0.215929203539823,0.148148148148148,0.169811320754717,0.348754448398577,0.34393063583815,0.285714285714286,0.372340425531915,0.275862068965517,0.288079470198675,0.276595744680851,0.411764705882353,0.167400881057269,0.0755813953488372
"23",1982,"Dennis Johnson*",0.380952380952381,0.786585365853659,0.5,0.521235521235521,0.293506493506493,0.0188679245283019,0.0378787878787879,0.19,0.530769230769231,0.537878787878788,0.33502538071066,0.24438202247191,0.480392156862745,0.4609375,0.720858895705522,0.25,0.226086956521739,0.231638418079096,0.3125,0.314285714285714,0.125,0.490909090909091,0.6,0.489855072463768,0.333333333333333,0.38,0.0385487528344671,0.306122448979592,0.25,0.190751445086705,0.188191881918819,0.306194690265487,0.240740740740741,0.10377358490566,0.359430604982206,0.476878612716763,0.339285714285714,0.457446808510638,0.354679802955665,0.370860927152318,0.354609929078014,0.364705882352941,0.213656387665198,0.127906976744186
"24",1982,"Don Buse",0.571428571428571,0.606707317073171,0.225806451612903,0.250965250965251,0.254545454545455,0.169811320754717,0.174242424242424,0.386,0.207692307692308,0.204545454545455,0.34010152284264,0.345505617977528,0.107843137254902,0.09375,0.73159509202454,0.0735294117647059,0.121739130434783,0.096045197740113,0.340277777777778,0.514285714285714,0.0535714285714286,0.181818181818182,0.325,0.205797101449275,0.25,0.376666666666667,0.312925170068027,0.116496598639456,0.0735294117647059,0.132947976878613,0.0811808118081181,0.380530973451327,0.518518518518519,0.0566037735849057,0.270462633451957,0.190751445086705,0.315476190476191,0.393617021276596,0.305418719211823,0.380794701986755,0.290780141843972,0.623529411764706,0.299559471365639,0.162790697674419
"25",1982,"Don Collins",0.19047619047619,0.289634146341463,0.258064516129032,0.247104247104247,0.4,0,0.0151515151515152,0.083,0.307692307692308,0.284090909090909,0.436548223350254,0.353932584269663,0.137254901960784,0.140625,0.582822085889571,0.176470588235294,0.0347826086956522,0.0847457627118644,0.125,0.257142857142857,0.0535714285714286,0.272727272727273,0.425,0.214492753623188,0.263157894736842,0.39,0.0204081632653061,0.183673469387755,0.323529411764706,0.0895953757225434,0.151291512915129,0.233628318584071,0.425925925925926,0.0754716981132076,0.423487544483986,0.442196531791907,0.148809523809524,0.297872340425532,0.123152709359606,0.268211920529801,0.24822695035461,0.541176470588235,0.213656387665198,0.0232558139534884
"26",1982,"Ernie Grunfeld",0.333333333333333,0.38109756097561,0.338709677419355,0.316602316602317,0.4,0,0.0151515151515152,0.143,0.384615384615385,0.356060606060606,0.428934010152284,0.353932584269663,0.215686274509804,0.1953125,0.743865030674847,0.0882352941176471,0.0695652173913043,0.0677966101694915,0.229166666666667,0.2,0.0892857142857143,0.290909090909091,0.4,0.292753623188406,0.355263157894737,0.44,0.0192743764172336,0.200680272108844,0.137254901960784,0.130057803468208,0.103321033210332,0.35929203539823,0.259259259259259,0.113207547169811,0.355871886120996,0.46242774566474,0.261904761904762,0.191489361702128,0.167487684729064,0.298013245033113,0.390070921985816,0.352941176470588,0.240088105726872,0.0668604651162791
"27",1982,"Foots Walker",0.523809523809524,0.405487804878049,0.0806451612903226,0.115830115830116,0.145454545454545,0,0.00757575757575758,0.333,0.138461538461538,0.159090909090909,0.17005076142132,0.0870786516853932,0.166666666666667,0.171875,0.599693251533742,0.0441176470588235,0.0608695652173913,0.0508474576271186,0.354166666666667,0.4,0.0178571428571429,0.218181818181818,0.375,0.0956521739130435,0.118421052631579,0.22,0.0272108843537415,0.399659863945578,0.0735294117647059,0.11849710982659,0.0738007380073801,0.454867256637168,0.481481481481482,0.0188679245283019,0.533807829181495,0.147398843930636,0.178571428571429,0.329787234042553,0.16256157635468,0.291390728476821,0.156028368794326,0.588235294117647,0.154185022026432,0.00581395348837211
"28",1982,"George Gervin*",0.476190476190476,0.75609756097561,0.935483870967742,0.8996138996139,0.371428571428571,0.0188679245283019,0.0378787878787879,0.278,0.938461538461539,0.912878787878788,0.395939086294416,0.325842696629214,0.676470588235294,0.609375,0.809815950920245,0.235294117647059,0.208695652173913,0.225988700564972,0.159722222222222,0.228571428571429,0.107142857142857,0.454545454545455,0.475,0.860869565217391,0.662280701754386,0.453333333333334,0.0204081632653061,0.238095238095238,0.235294117647059,0.187861271676301,0.180811808118081,0.184070796460177,0.166666666666667,0.0849056603773585,0.167259786476868,0.80635838150289,0.613095238095238,0.24468085106383,0.482758620689655,0.536423841059603,0.652482269503546,0.176470588235294,0.385462555066079,0.276162790697674
"29",1982,"Greg Ballard",0.380952380952381,0.804878048780488,0.556451612903226,0.563706563706564,0.306493506493506,0.0188679245283019,0.0227272727272727,0.409,0.576923076923077,0.59469696969697,0.3248730964467,0.26123595505618,0.284313725490196,0.2578125,0.757668711656442,0.235294117647059,0.478260869565217,0.395480225988701,0.215277777777778,0.428571428571429,0.0535714285714286,0.236363636363636,0.45,0.469565217391304,0.385964912280702,0.31,0.0192743764172336,0.147959183673469,0.230392156862745,0.430635838150289,0.335793357933579,0.214159292035398,0.333333333333333,0.0377358490566038,0.138790035587189,0.430635838150289,0.339285714285714,0.595744680851064,0.41871921182266,0.443708609271523,0.375886524822695,0.552941176470588,0.33920704845815,0.25
"30",1982,"Gus Williams",0.428571428571429,0.765243902439024,0.701612903225806,0.694980694980695,0.335064935064935,0.0188679245283019,0.0378787878787879,0.225,0.723076923076923,0.712121212121212,0.365482233502538,0.286516853932584,0.382352941176471,0.40625,0.610429447852761,0.161764705882353,0.0956521739130435,0.11864406779661,0.472222222222222,0.571428571428571,0.0892857142857143,0.418181818181818,0.3,0.602898550724638,0.557017543859649,0.333333333333333,0.0283446712018141,0.196428571428571,0.156862745098039,0.0664739884393064,0.0738007380073801,0.530973451327434,0.462962962962963,0.0660377358490566,0.217081850533808,0.61849710982659,0.446428571428571,0.48936170212766,0.458128078817734,0.5,0.560283687943262,0.470588235294118,0.464757709251101,0.363372093023256
"31",1982,"Herb Williams",0.19047619047619,0.515243902439024,0.32258064516129,0.328185328185328,0.311688311688312,0,0.00757575757575758,0.286,0.361538461538462,0.367424242424242,0.32994923857868,0.258426966292135,0.137254901960784,0.15625,0.512269938650307,0.294117647058823,0.382608695652174,0.361581920903955,0.111111111111111,0.114285714285714,0.392857142857143,0.272727272727273,0.4,0.257971014492754,0.307017543859649,0.256666666666667,0.0090702947845805,0.150510204081633,0.382352941176471,0.511560693641619,0.435424354243542,0.145132743362832,0.12962962962963,0.424528301886792,0.320284697508897,0.364161849710983,0.142857142857143,0.436170212765957,0.182266009852217,0.254966887417219,0.234042553191489,0.505882352941176,0.180616740088106,0.0494186046511628
"32",1982,"Jack Sikma*",0.333333333333333,0.801829268292683,0.491935483870968,0.498069498069498,0.316883116883117,0,0.0151515151515152,0.154,0.530769230769231,0.53030303030303,0.342639593908629,0.264044943820225,0.529411764705882,0.4765625,0.79601226993865,0.382352941176471,0.791304347826087,0.661016949152542,0.229166666666667,0.285714285714286,0.232142857142857,0.436363636363636,0.625,0.492753623188406,0.504385964912281,0.443333333333334,0.0124716553287982,0.33078231292517,0.382352941176471,0.716763005780347,0.586715867158672,0.214159292035398,0.222222222222222,0.179245283018868,0.323843416370107,0.445086705202312,0.446428571428571,0.74468085106383,0.576354679802956,0.59271523178808,0.425531914893617,0.552941176470588,0.385462555066079,0.302325581395349
"33",1982,"James Donaldson",0.238095238095238,0.304878048780488,0.169354838709677,0.123552123552124,0.654545454545455,0,0,0,0.223076923076923,0.170454545454545,0.66243654822335,0.626404494382022,0.166666666666667,0.203125,0.449386503067485,0.235294117647059,0.304347826086957,0.282485875706215,0.0347222222222222,0.0285714285714286,0.303571428571429,0.218181818181818,0.375,0.159420289855072,0.302631578947368,0.68,0,0.450680272108843,0.426470588235294,0.531791907514451,0.479704797047971,0.0548672566371681,0.0740740740740741,0.424528301886792,0.505338078291815,0.242774566473988,0.226190476190476,0.393617021276596,0.231527093596059,0.450331125827815,0.234042553191489,0.552941176470588,0.20704845814978,0.0319767441860465
"34",1982,"Jay Vincent",0.142857142857143,0.655487804878049,0.637096774193548,0.617760617760618,0.363636363636364,0,0,0.25,0.669230769230769,0.651515151515151,0.378172588832487,0.311797752808989,0.343137254901961,0.3671875,0.582822085889571,0.308823529411765,0.339130434782609,0.338983050847458,0.145833333333333,0.257142857142857,0.0535714285714286,0.4,0.75,0.544927536231884,0.421052631578947,0.353333333333333,0.00340136054421769,0.203231292517007,0.357843137254902,0.407514450867052,0.357933579335793,0.185840707964602,0.240740740740741,0.0471698113207547,0.241992882562278,0.621387283236994,0.30952380952381,0.24468085106383,0.231527093596059,0.271523178807947,0.390070921985816,0.211764705882353,0.16079295154185,0.0494186046511628
"35",1982,"Jeff Ruland",0.19047619047619,0.490853658536585,0.330645161290323,0.277992277992278,0.52987012987013,0,0,0.333,0.376923076923077,0.321969696969697,0.543147208121828,0.491573033707865,0.401960784313726,0.40625,0.638036809815951,0.441176470588235,0.469565217391304,0.468926553672316,0.104166666666667,0.0857142857142857,0.125,0.490909090909091,0.775,0.342028985507246,0.425438596491228,0.656666666666667,0.00453514739229025,0.479591836734694,0.602941176470588,0.621387283236994,0.597785977859779,0.143362831858407,0.111111111111111,0.141509433962264,0.576512455516014,0.442196531791907,0.315476190476191,0.468085106382979,0.339901477832512,0.496688741721854,0.312056737588652,0.435294117647059,0.213656387665198,0.0755813953488372
"36",1982,"Jim Paxson",0.238095238095238,0.692073170731707,0.57258064516129,0.517374517374517,0.438961038961039,0.0188679245283019,0.0303030303030303,0.229,0.6,0.541666666666667,0.474619289340102,0.401685393258427,0.254901960784314,0.25,0.661042944785276,0.117647058823529,0.0869565217391304,0.096045197740113,0.229166666666667,0.4,0.0178571428571429,0.290909090909091,0.275,0.472463768115942,0.390350877192983,0.45,0.0317460317460317,0.157312925170068,0.132352941176471,0.0780346820809249,0.0701107011070111,0.244247787610619,0.333333333333333,0.0188679245283019,0.199288256227758,0.453757225433526,0.428571428571428,0.223404255319149,0.32512315270936,0.364238410596027,0.390070921985816,0.317647058823529,0.226872246696035,0.119186046511628
"37",1982,"Jim Spanarkel",0.238095238095238,0.320121951219512,0.185483870967742,0.193050193050193,0.316883116883117,0.0188679245283019,0.0227272727272727,0.333,0.230769230769231,0.227272727272727,0.347715736040609,0.280898876404494,0.323529411764706,0.2890625,0.792944785276074,0.161764705882353,0.0521739130434783,0.0903954802259887,0.166666666666667,0.228571428571429,0.0178571428571429,0.218181818181818,0.225,0.217391304347826,0.355263157894737,0.526666666666667,0.0487528344671202,0.456632653061224,0.284313725490196,0.124277456647399,0.154981549815498,0.276106194690266,0.37037037037037,0.0283018867924528,0.348754448398577,0.34971098265896,0.339285714285714,0.148936170212766,0.211822660098522,0.403973509933775,0.411347517730496,0.376470588235294,0.273127753303965,0.0755813953488372
"38",1982,"John Drew",0.380952380952381,0.554878048780488,0.451612903225806,0.455598455598456,0.335064935064935,0.0188679245283019,0.0151515151515152,0.333,0.492307692307692,0.488636363636364,0.355329949238579,0.286516853932584,0.5,0.5234375,0.621165644171779,0.338235294117647,0.182608695652174,0.248587570621469,0.0902777777777778,0.2,0,0.418181818181818,0.7,0.460869565217391,0.394736842105263,0.423333333333334,0.0147392290249433,0.399659863945578,0.436274509803922,0.239884393063584,0.287822878228782,0.125663716814159,0.222222222222222,0.00943396226415094,0.334519572953737,0.624277456647399,0.285714285714286,0.287234042553191,0.226600985221675,0.364238410596027,0.368794326241135,0.223529411764706,0.147577092511013,0.0145348837209302
"39",1982,"John Lucas",0.428571428571429,0.417682926829268,0.185483870967742,0.227799227799228,0.179220779220779,0,0.0227272727272727,0.091,0.238461538461538,0.261363636363636,0.228426395939086,0.115168539325843,0.156862745098039,0.1484375,0.687116564417178,0.0588235294117647,0.0695652173913043,0.0621468926553672,0.479166666666667,0.285714285714286,0.0178571428571429,0.327272727272727,0.125,0.168115942028986,0.267543859649123,0.176666666666667,0.0408163265306122,0.20578231292517,0.0931372549019608,0.109826589595376,0.0774907749077491,0.679646017699115,0.37037037037037,0.0188679245283019,0.516014234875445,0.326589595375723,0.160714285714286,0.319148936170213,0.147783251231527,0.248344370860927,0.354609929078014,0.411764705882353,0.240088105726872,0.0668604651162791
